id,title,label,reason
3498397,"Face It, Facebook Won’t Change Unless Advertisers Demand It",irrelevant,"Article discusses Facebook's issues and potential changes, not related to the company's business"
32610,"Meth Lab Walmart: Indiana Walmart Bathroom Used As Meth Lab Dump, No Arrests Made",irrelevant,"Individual incident at a Walmart location, not material to the company's business"
2997556,Fallon’s Dana Lorenz Takes Us Inside Her Showroom,irrelevant,Article is not related to any of the companies mentioned
4319484,"Time to Draw Some Dicks at Netflix Headquarters, Because American Vandal Is Canceled",irrelevant,"Article discusses Netflix's content and decisions, but not in a way that affects the company's business"
8271534,Wells Fargo's earnings drop as bank begins to face fallout from unauthorized-accounts scandal,relevant,Article discusses Wells Fargo's earnings and potential impact from a scandal
4123201,This site lets you browse Netflix faster,irrelevant,"Article discusses a third-party service for Netflix, not related to the company's business"
4753018,An New Update On ‘The Four Seasons’ Season 2 On Netflix,irrelevant,"Article discusses Netflix's content and updates, but not in a way that affects the company's business"
6548068,Uber being probed for gender discrimination,relevant,Article discusses Uber's potential issues with gender discrimination and regulatory implications
3924990,Anne Of Green Gables Netflix Show Trailer,irrelevant,"Article discusses Netflix's content and trailers, but not in a way that affects the company's business"
4549588,"Tinder becomes the top-grossing, non-game app in Q1 2019, ending Netflix’s reign",irrelevant,"Tinder's financial performance is mentioned, but the article is not primarily about the company's business"
7822853,Swalwell affair with Chinese spy compromises US intel: Breitbart editor,irrelevant,The article is about a politician's affair and has no direct relation to any company's business
6879461,Uber approaches GrubHub with takeover offer- Bloomberg News,relevant,Uber's potential takeover of GrubHub is a significant corporate action
318693,"Missed out on Prime Day? Walmart's sale is still live with cheap TVs, AirPods, and appliances from $17",irrelevant,The article is a shopping guide and does not provide significant business news about Walmart
4805392,American Primeval is a big Netflix hit – here are 3 more Western shows with over 80% on Rotten Tomatoes to follow it,irrelevant,The article is about Netflix shows and does not provide significant business news about the company
7230192,Miranda Lambert Launches Wanda June Home Collection With Walmart,relevant,Miranda Lambert's partnership with Walmart is a significant product launch and endorsement deal
3439102,"False claims about the election, Nashville bombing and COVID-19 spread on social media this week. Here are the facts.",irrelevant,The article is about false claims on social media and does not provide significant business news about any company
8333400,Wells Fargo seeks arbitration for scores of customers,irrelevant,The article is about Wells Fargo's customers and does not provide significant business news about the company
7310158,"Texas QB Arch Manning, Alabama QB Ty Simpson share intel on Georgia",irrelevant,The article is about sports and does not provide significant business news about any company
41420,Motive in Grand Forks Walmart shooting still mysterious,irrelevant,The article is about a local incident at a Walmart store and does not provide significant business news about the company
4541192,This New Netflix Series Is Like A Game Show Meets 'Saw',irrelevant,The article is about a Netflix series and does not provide significant business news about the company
73102,Higher tariffs are kicking in. Here's what Walmart and other retailers said about their impact,relevant,"The article discusses the impact of tariffs on Walmart and other retailers, which is a significant business issue"
7508583,The exodus is on: Intel CEO becomes third to quit Trump's manufacturing council in less than a day,irrelevant,"The article is about Intel's CEO and Trump's manufacturing council, but does not provide significant business news about Uber"
6377627,"Uber board member apologizes for sexist remark, resigns",relevant,The resignation of an Uber board member is a significant corporate action
7846014,The coming reckoning: Showing ROI from threat intelligence,irrelevant,The article is about threat intelligence and does not provide significant business news about any company
3262171,FA Cup throws up surprises; NFL playoffs kick off; Champion Socceroos slump to shock defeat in Asian Cup,irrelevant,The article is about sports and does not provide significant business news about any company
7437886,Stephen Colbert Trolls Trump and the GOP for Total Hypocrisy on Mishandling of Classified Intel,irrelevant,The article is about politics and does not provide significant business news about any company
7029005,Minnesota Couple Who Wore Swastika Face Masks Banned From Walmart,irrelevant,The article is about a local incident at a Walmart store and does not provide significant business news about the company
7528490,The Latest: Top Senate Intel Dem Says He Supports Haspel,irrelevant,The article is about politics and does not provide significant business news about any company
561882,How Walmart and Alphabet jumped ahead of Amazon in drone delivery,relevant,"The article discusses Walmart's drone delivery capabilities, which is a significant business development"
4561833,Analyst Mark Mahaney says 'Stranger Things 3' is reason enough to buy Netflix in the short term,relevant,Analyst recommends buying Netflix stock due to 'Stranger Things 3' — analyst action on Netflix's stock
6462349,Uber Banned in London For 'Lack of Corporate Responsibility',relevant,Uber banned in London due to corporate responsibility issues — regulatory action against Uber
7675951,The Artificially Intelligent Investor: AI And The Future Of Stock Picking,irrelevant,"Article about AI and stock picking, not primarily about a specific company — macro/industry piece"
403583,Memorial Day Furniture Sale on Couches at Walmart,irrelevant,"Memorial Day furniture sale at Walmart — consumer shopping guide, not business news"
4069632,This New Netflix Docudrama Explores The Biggest Mystery In CIA History,irrelevant,"New Netflix docudrama announcement — entertainment content, not material business news"
7557361,The Morning After: IFA 2018 and Intel's new CPUs,irrelevant,"Article about IFA 2018 and Intel's new CPUs, not primarily about a specific company — tech news"
7268262,Michigan among states to receive $3 billion opioid settlement from Walmart,relevant,Walmart reaches $3 billion opioid settlement — corporate-level legal settlement
8380924,"Wells Fargo shareholder lawsuit can proceed, judge rules",relevant,Wells Fargo shareholder lawsuit can proceed — corporate-level legal action
4876512,Analyst resets Netflix stock price target ahead of 'Squid Game 2',relevant,Analyst resets Netflix stock price target ahead of 'Squid Game 2' — analyst action on Netflix's stock
6535467,Uber argues it should remain in business in London,relevant,Uber argues to remain in business in London — company response to regulatory action
6548150,"Uber being probed for gender discrimination, source says",relevant,Uber probed for gender discrimination — corporate-level regulatory investigation
7826116,"The 9/11 mastermind was named in intel report, which should've alerted the CIA",irrelevant,"Article about 9/11 mastermind and intel report, not primarily about a specific company — historical/news piece"
3627080,"This week’s TV: Celtics star Jaylen Brown in Netflix’s ‘Starting 5,′ Donnie Wahlberg in ‘Boston Blue,’ and more",irrelevant,"TV show announcement featuring Celtics star Jaylen Brown on Netflix — entertainment content, not material business news"
4450740,"Amazon, Netflix Are Among Tech's Biggest Stock Gainers Since Christmas Eve Rout",irrelevant,"Article about tech's biggest stock gainers, including Amazon and Netflix — macro/industry piece"
7059399,Mexico Walmart evacuated after suspicious package found,irrelevant,"Walmart store evacuated due to suspicious package — individual incident, non-material"
6632149,Uber app now allows wheelchair users to summon rides,relevant,Uber app update allows wheelchair users to summon rides — company product update
4264540,'Anne With an E' Renewed for Season 3 at Netflix and Starts Shooting This Winter,irrelevant,"Netflix show 'Anne With an E' renewed for Season 3 — entertainment content, not material business news"
2893725,"Fanatics Sportsbook promo code: Get $100 FanCash and up to $100 back in FanCash for Tennessee vs. Georgia, LSU vs. Florida, and more college football on Friday",irrelevant,"Fanatics Sportsbook promo code announcement — affiliate content, not business news"
7649429,The Best Gaming CPU Under $500: Intel i9-9900k vs. AMD Ryzen 9 3900X,irrelevant,"Comparison of gaming CPUs, not primarily about a specific company — consumer tech review"
7834319,"The Intel Core i9-11900K isn't good, but at least it means we'll finally get faster SSDs",irrelevant,"Article about Intel Core i9-11900K and SSDs, not primarily about a specific company — tech news"
4325521,An ex-Googler sold her home to fund her startup — and she just got $13 million to build the 'Netflix of podcasting',irrelevant,"Article about a startup founder who is an ex-Googler, not about Google's business"
7312556,'He's somebody’s hero': Walmart customer carries massive grocery haul on his Lime scooter,irrelevant,"Individual incident at a Walmart store, not a material event for the company"
3916117,Amy Schumer Kindly Thanks The Trolls Who Tried To Sabotage Her Netflix Special,irrelevant,"Article about Amy Schumer's Netflix special, not about Netflix's business"
523961,Minnesota’s Small Business Person of the Year scores big with Walmart contract extension,relevant,"Walmart contract extension with a small business, a corporate-level partnership"
6428327,Uber appeals ruling against arbitration in Waymo dispute,relevant,"Uber is the subject of the article, with a significant legal development in a dispute"
3709993,Those Netflix movies you lost just went to Hulu,irrelevant,"Article about Netflix content moving to Hulu, but not about Netflix's business strategy"
4799958,Tired of Price Hikes? How to Cancel Your Netflix Subscription,irrelevant,"Consumer-focused article on how to cancel a Netflix subscription, not about the company"
101084,Melissa & Doug Wooden Abacus for $10 + pickup at Walmart,irrelevant,"Shopping deal at Walmart, not a material event for the company"
7875805,Supermicro JumpStart Early Access Program Accelerates Time to Market for Upcoming 4th Gen Intel Xeon Scalable Processor Systems,irrelevant,"Article about Supermicro and Intel, not about a major company in the list"
3447343,"FanDuel, Turner Sports agree to exclusive partnership",irrelevant,"Article about FanDuel and Turner Sports, not about a major company in the list"
8492448,Wells Fargo seeks to shore up reputation in wake of scandal,irrelevant,"Article about Wells Fargo, which is not one of the primarily tracked companies"
4381532,Annabella Sciorra joins 'Marvel's Luke Cage' on Netflix,irrelevant,"Article about a Netflix show, not about Netflix's business"
4310453,"Tia Mowry, Loretta Devine to star in Netflix's 'Family Reunion'",irrelevant,"Article about a Netflix show, not about Netflix's business"
3027484,Family Service League promotes Nesconset woman,irrelevant,"Article about a local promotion, not related to any major company"
3518520,Fans Boo Dr. Fauci As He Accepts Award Before Major League Baseball Game In Seattle,irrelevant,"Article about a public figure and a sports event, not related to any major company"
623695,How a Walmart in Worcester became a coronavirus hot spot,irrelevant,"Individual incident at a Walmart store, not a material event for the company"
3075978,"Fans will be the losers, again, of Floyd Mayweather's latest extravaganza",irrelevant,"Article about a sports event, not related to any major company"
6664313,Uber Black Relaunches In Korea After Overcoming Regulatory Hurdles,relevant,"Uber is the subject of the article, with a significant business development"
3700395,Angelina Jolie Pitt to Direct 'Cambodia' Movie With Netflix,irrelevant,"Article about a Netflix movie, not about Netflix's business"
4341089,To All the Boys I've Loved Before Somehow Wasn't the Most Rewatched Movie on Netflix in 2018,irrelevant,"Article about Netflix content, not about the company's business"
7401190,The Latest: Official says Obama has intel report on hacking,irrelevant,"Article about Obama and intel report on hacking, not about a specific company"
81556,"Highest paid grocery CEOs: Walmart, Target, Kroger, and more",relevant,"Article lists highest paid grocery CEOs, including Walmart and other companies"
301577,Monopoly Board Game for $8 + pickup at Walmart,irrelevant,"Article is a shopping deal for a Monopoly Board Game at Walmart, not business news"
8611912,Wells Fargo's failure to notice the death of an employee for 4 days reveals the safety pitfalls of the hybrid and remote work era,irrelevant,"Article is about Wells Fargo, not Walmart or Intel"
7544715,The Names and Money Behind Ukraine's 'Intel for Hire' Operations,irrelevant,"Article is about Ukraine's 'Intel for Hire' Operations, not about Intel the company"
7852146,The 51 Intel Know-Nothings,irrelevant,"Article is about 'Intel Know-Nothings', not about Intel the company"
4881981,"‘This Town’s’ Jordan Bolger, ‘Invasion’s’ Max Fincham Set to Lead Netflix Drama ‘The Witness’ About Aftermath of Rachel Nickell’s Murder (EXCLUSIVE)",irrelevant,"Article is about a Netflix drama, not about Walmart or Intel"
6582275,Michigan authorities seek to file terrorism charges in Walmart stabbing attack,irrelevant,"Article is about a stabbing attack at Walmart, but it's an individual incident, not material to the company"
7037897,"How Technology Investments, — Not Just TikTok — Will Help Walmart Grow",relevant,Article is about Walmart's technology investments and growth strategy
8428553,Wells Fargo settles $480M class action brought by investors,irrelevant,"Article is about Wells Fargo, not Walmart or Intel"
7618712,'The president made that up': Intel Democrat calls BS on Trump saying chiefs said 'this is fake news',irrelevant,"Article is about Trump and Intel, but not about Intel the company"
7619604,Tag Heuer teases its Intel-powered Android Wear smartwatch launching 11/9,relevant,"Article is about Tag Heuer's Intel-powered Android Wear smartwatch, related to Intel"
2943942,Facebook Unleashes VR-style 360 Videos For Ads And iOS,irrelevant,"Article is about Facebook's VR-style 360 Videos, not about Walmart or Intel"
4535325,"Tiffany Haddish, Ali Wong take flight in new trailer for Netflix's 'Tuca & Bertie'",irrelevant,"Article is about a Netflix show, not about Walmart or Intel"
3851572,‘America’s Sweethearts: Dallas Cowboys Cheerleaders’ Renewed for Season 3 at Netflix (EXCLUSIVE),irrelevant,"Article is about a Netflix show, not about Walmart or Intel"
111528,Monster Jam Mohawk Warrior R/C Car for $7 + pickup at Walmart,irrelevant,"Article is a shopping deal for a Monster Jam Mohawk Warrior R/C Car at Walmart, not business news"
126011,Mom charged after boy’s teeth pulled in Walmart restroom,irrelevant,"Article is about a mom charged after a boy's teeth were pulled in a Walmart restroom, individual incident"
4706218,Tiffany Haddish is ready for her 'Black Mitzvah' in trailer for Netflix comedy special,irrelevant,"Article is about a Netflix comedy special, not about Walmart or Intel"
7825361,"Taliban may overrun Kabul within 90 days, U.S. intel warns",irrelevant,"Article is about U.S. intel warning about Taliban, not about Intel the company"
4021388,Angelina Jolie Pitt to Direct 'First They Killed My Father' as a Netflix Original Film,irrelevant,"Article is about a Netflix Original Film, not about Walmart or Intel"
7301621,Home Depot and Walmart shares slip after earnings guidance; Meta's stock rises on trial of Facebook and Instagram subscription tiers,relevant,Walmart's earnings guidance is the focus of the article — direct financial result
2997782,Facebook Just Proved It Isn’t Hooli From Silicon Valley,irrelevant,Article is an opinion piece and not about Meta's business or financials
7595990,The New York Times Potentially Risks US Intel Assets Just To Try To Catch Trump In A Lie,irrelevant,"Article is about The New York Times and US intel assets, not a company in the list"
204206,Here’s How To Get Walmart’s New Same-Day Grocery Delivery For FREE,irrelevant,"Article is a shopping guide for Walmart's services — consumer content, not business news"
6534633,Uber Backers Said to Push for Didi Truce in Costly China War,relevant,Uber's business dealings in China are the focus of the article — corporate action
7103336,How to find Walmart Flash Deals including Dyson vacuums and hot tubs for around $500,irrelevant,"Article is a shopping guide for Walmart's deals — consumer content, not business news"
20502,More Than a Million of This Countertop Kitchen Appliance Sold by Costco and Walmart are Being Recalled—Here's Why,relevant,Product recall involving Costco and Walmart is a significant event — product safety alert
4867546,A New Netflix Doc About a Former Fertility Specialist Who Used His Own Sperm is Somehow Not The First,irrelevant,"Article is about a Netflix documentary — entertainment content, not business news"
6156912,Uber ban causes AU$40m annual loss to Queensland economy: Report,relevant,Uber's ban and its economic impact are the focus of the article — regulatory action
122784,Melissa & Doug 60pc World of Bugs Jigsaw for $7 + pickup at Walmart,irrelevant,"Article is a product listing for Walmart — consumer content, not business news"
7250403,Military-themed beer company hits it big in Walmart ‘Open Call’ competition: ‘I knew it would be huge’,relevant,Walmart's business competition and partnership is the focus of the article — corporate action
6856873,Memorial unveiled to victims of Texas Walmart mass shooting,irrelevant,"Article is about a memorial for a past event at Walmart — individual incident, non-material"
7780884,Speaker Mike Johnson Blasts News of US Intel Leak of Israel's Plans for Retaliation Against Iran (Update),irrelevant,Article is about US intel leak and Israel's plans — not related to any company in the list
627036,How a startup that works with Toyota and Walmart is repurposing smart devices to track social distancing and contract-tracing for industrial workers,relevant,Startup working with Walmart is the focus of the article — corporate partnership
3078364,Fall calendar packed with big shows,irrelevant,"Article is about upcoming shows — entertainment content, not business news"
4797261,Tim McGraw no longer starring in Netflix show due to major injury from tour,irrelevant,"Article is about Tim McGraw and Netflix — entertainment content, not business news"
6615191,Uber bill would lower insurance for some cabs,relevant,Uber's business and regulatory environment are the focus of the article — regulatory action
8354476,Wells Fargo Says Sales Scandal Could Hurt Growth Permanently,irrelevant,"Article is about Wells Fargo's sales scandal — different company, not in the list"
6915565,"Uber banned 1,250 riders for not wearing masks, app says",relevant,Uber's policy enforcement and customer interaction are the focus of the article — corporate action
3259079,Failed Mergers Biggest Obstacle In DISH’s Bid For T-Mobile,irrelevant,"Article is about DISH's bid for T-Mobile — different companies, not in the list"
20927,"How to avoid buying fakes on Walmart, Amazon and other online marketplaces",irrelevant,"Article provides consumer advice on avoiding fakes on online marketplaces, not about Walmart's business"
7685335,"Stock Movers: Intel, Alaska Air, Hasbro",irrelevant,"Mentions multiple companies, including Intel, Alaska Air, and Hasbro, but not primarily about any one of them"
7649087,Texas Rep. John Ratcliffe out as Trump's nominee for director of national intelligence,irrelevant,Article is about politics and has no relation to any specific company
8333060,Wells Fargo sees significant slowdown in account openings,relevant,"Wells Fargo experiences significant slowdown in account openings, a material business event"
3916354,An analysis of Netflix power binge watchers: What your viewing habits say about you,irrelevant,"Analyzes Netflix user viewing habits, but is consumer-focused, not about Netflix's business"
7367152,The Latest: Russia slams US for not sharing intel in Syria,irrelevant,Article is about international politics and does not involve any specific company
8500758,Wells Fargo's CEO is out. Here's how the bank can end its crisis,relevant,Wells Fargo's CEO departure and the bank's crisis are significant corporate events
3166594,Facebook's tie-up with Chinese smartphone giant Huawei makes a bad situation worse,relevant,Facebook's partnership with Huawei is a major business development
481644,How to Get the Best Walmart Black Friday 2019 Deals,irrelevant,"Article provides consumer advice on getting Black Friday deals at Walmart, not about Walmart's business"
7482907,The House Intelligence Committee just issued its first subpoenas in the Trump-Russia investigation,irrelevant,Article is about politics and does not involve any specific company
120374,Hot Wheels Star Wars Death Star Case for $10 + pickup at Walmart,irrelevant,Article is a product deal listing and not about Walmart's business
7312325,Milwaukee police to crack down on loitering at former Walmart parking lot,irrelevant,"Article is about a local incident at a former Walmart parking lot, not about Walmart's business"
3668044,"Anne Sweeney, Microsoft's Brad Smith Join Netflix Board",relevant,Netflix board appointments are significant corporate events
555819,Horrifying video captures Walmart shoppers taking cover amid destructive Texas tornado,irrelevant,"Article reports on a local incident at a Walmart store, not about Walmart's business"
8627515,Wells Fargo shares weaken on regulatory friction,relevant,"Wells Fargo shares are affected by regulatory issues, a material business event"
7612902,"The Market In 5 Minutes: GDP, Intel's Beat, XFL's Return, Bitcoin And Japan",irrelevant,"Article mentions multiple companies, including Intel, but is primarily a market summary"
319127,"More infant liquid ibuprofen sold at CVS, Walmart is recalled for safety worries",irrelevant,"Article is about a product recall at multiple retailers, including Walmart, but not about Walmart's business"
4831891,This New Netflix J-Drama Follows Six Housewives Having Affairs,irrelevant,"Article is about a Netflix show and is consumer-focused, not about Netflix's business"
6797427,"Here’s how Amazon Prime Day’s deals stack up against sales at Walmart, Target and Best Buy",irrelevant,"Article compares sales at multiple retailers, including Walmart, but is consumer-focused"
8354530,"Wells Fargo’s Q1 Earnings: ‘Fine, But Not Its Best’?",relevant,Wells Fargo's Q1 earnings are a direct financial result and material business event
248273,"How Walmart, Amazon, and other retail giants are using AI to reinvent the supply chain—from warehouse to checkout",irrelevant,"Macro piece on retail giants using AI, not primarily about one company"
4117224,A Netflix Email Scam Could Be Targeting You — Here's What To Look Out For,irrelevant,"Consumer warning about a Netflix email scam, not business news"
6377824,Uber becomes a cautionary tale for startups,relevant,"Uber is the subject of a cautionary tale for startups, reflecting on its business"
3115301,Factbox: Trump on Twitter (Dec 25),irrelevant,"Article about Trump's Twitter activity, not related to any company"
2991692,Fading digital giant finally finds a buyer,irrelevant,"Article about a digital giant finding a buyer, but company is not specified"
8576651,"Wells Fargo's profit flat, mortgage banking revenue down",relevant,"Wells Fargo's profit and revenue are directly reported, a financial result"
4004164,Amy Schumer Asked For Equal Pay Netflix Comedy Special,irrelevant,"Article about Amy Schumer's Netflix comedy special, entertainment news"
2932175,Fairfax candidate slammed for focusing on salary of opponent’s spouse,irrelevant,"Local political news, not related to any major company"
6865370,Uber Black launches Quiet Driver Mode,relevant,"Uber launches a new feature, a product update"
7249990,"More than 16,000 pounds of ground beef recalled from Walmart shelves",relevant,"Major product recall from Walmart shelves, a supply chain issue"
4198369,Timothée Chalamet​ gets Shakespearian in new Netflix movie,irrelevant,"Article about a new Netflix movie, entertainment news"
4734613,TKO Group Taps Netflix Alum Dean Garfield to Lead Government Affairs,irrelevant,"Article about a Netflix alum's new role, not about Netflix's business"
6879484,Uber approaches GrubHub with takeover offer: source,relevant,"Uber approaches GrubHub with a takeover offer, a major corporate action"
4822951,"Amazon Prime, Netflix Raises Prices For US Members",relevant,"Amazon Prime and Netflix raise prices, a significant business decision"
8520368,Wells Fargo Securities' Chris Harvey on markets now,irrelevant,"Article about Wells Fargo Securities' analyst, not about Wells Fargo's business"
4162892,A Netflix Political Series Is a Bit Too Hot for Some Brazilians,irrelevant,"Article about a Netflix series, entertainment news"
7363795,Missed Cyber Monday? Shop the 15 best deals at Walmart's extended sale,irrelevant,"Shopping guide for Walmart's extended sale, affiliate content"
8564632,Wells Fargo settlement: Bank reaches $3 billion settlement with feds,relevant,"Wells Fargo reaches a $3 billion settlement with the feds, a regulatory action"
8443553,Wells Fargo's Results Will Continue To Be Impacted By Fed's Enforcement Order,relevant,"Wells Fargo's results will be impacted by the Fed's enforcement order, a regulatory issue"
8561946,Wells Fargo Securities' Chris Harvey weighs in on impact of coronavirus,irrelevant,"Article about Wells Fargo Securities' analyst, not about Wells Fargo's business"
3969054,A new Netflix documentary about the Gawker vs. Hulk Hogan trial will change how you see the case,irrelevant,"Article about a Netflix documentary, not about Netflix's business"
3756335,This YouTube Star Is Getting A Netflix Series,irrelevant,"Article about a YouTube star getting a Netflix series, not about Netflix's business"
7358927,"""Special Report"" Panel: Is Obama Purposely Manipulating Intel About Terrorism?",irrelevant,"Article about Obama and intel, not related to any company"
7657765,The Intelligence Whistleblower Case Could Spark the Most Serious Clash Over Presidential Power Since Watergate,irrelevant,"Article about presidential power and Watergate, not related to any company"
4204119,This New Netflix Movie About A Teen Figuring Out His Sexuality Will Make You Both Cry & Cheer,irrelevant,"Article about a Netflix movie, not about Netflix's business"
8419400,Wells Fargo's John Stumpf Is No Jeff Skilling,irrelevant,"Article comparing Wells Fargo's John Stumpf to Jeff Skilling, not about Wells Fargo's business"
4565140,Animated 'Jurassic World' Series to Debut on Netflix in 2020,irrelevant,"Article about an animated series on Netflix, not about Netflix's business"
64208,Mount Dora Walmart reopens after bomb threat,irrelevant,"Article about a local Walmart incident, not about Walmart's business"
3910758,An Analyst Sees Strong Growth for Netflix...Until 2032,relevant,Analyst predicts strong growth for Netflix
3638312,This New Netflix Crime Show Is an Unexpected Hit — and a Great September Binge-Watch,irrelevant,"Article about a Netflix show, not about Netflix's business"
437201,"Missouri Walmart threat suspect ID'd by police, mugshot released",irrelevant,"Article about a local Walmart incident, not about Walmart's business"
290557,"How's Your V-Commerce, Walmart?",irrelevant,Article title is unclear and does not provide enough information to determine relevance
6290686,Uber awaits tribunal ruling over drivers' status as workers,relevant,Article about Uber's tribunal ruling over drivers' status as workers
7613817,Team Trump Had Many Ties to Israeli Intel Firm in Mueller’s Crosshairs,irrelevant,"Article about Team Trump and Israeli intel firm, not related to any company"
3190135,FAKE NEWS ALERT: Conservatives Dispute Republicans’ Alleged Support for Net Neutrality,irrelevant,"Article about conservatives and net neutrality, not related to any company"
6538544,Uber ban reversed in London,relevant,Article about Uber's ban being reversed in London
6534950,Uber battles to keep London licence in court appeal,relevant,Article about Uber's court appeal to keep London licence
6452576,Hillary Clinton's Campaign Treasurer Has Strong Walmart Ties,irrelevant,"Article about Hillary Clinton's campaign treasurer and Walmart ties, not about Walmart's business"
403866,Michigan man shoplifted Walmart 3 times in one day: police,irrelevant,"Article about a local Walmart incident, not about Walmart's business"
8494286,Wells Fargo's Patel on the best bets in U.S. equities,irrelevant,"Article about Wells Fargo's Patel and U.S. equities, not about Wells Fargo's business"
7539856,"The Morning Hype: Swiss Exchange to Launch Crypto, Apple Cancels 5G Order from Intel, and Tariffs Tariffs Tariffs",irrelevant,"Apple is the subject of the 5G order cancellation, not the main focus of the article"
79159,Here's how companies like Walmart are fighting to keep workplace injuries secret,relevant,Walmart is a main subject in the article about keeping workplace injuries secret
221044,How Humana Already Benefits From Walmart Retail Store Traffic,relevant,Humana's benefits from Walmart retail store traffic make Walmart a key part of the article
6339549,Uber Asks: Can Seattle Really Make Us Bargain With The Teamsters?,irrelevant,"Uber is the main subject, not Walmart or any other company mentioned"
7268296,"Mississippi man arrested after allegedly stealing plane, threat to crash into Walmart dies in federal custody",irrelevant,"Individual incident at Walmart, not a material event for the company"
4147791,Annihilation goes ‘straight to Netflix' today,irrelevant,"Article about a Netflix movie release, not a business news piece"
7327446,How to avoid becoming a victim of credit card skimmers like those found at 2 CNY Walmarts,irrelevant,"Consumer advice article mentioning Walmart, not a business news piece"
4341090,A New Selena Quintanilla Series Was Just Announced By Netflix And It's About Time,irrelevant,"Article about a Netflix series announcement, not a business news piece"
7937850,The Promise of Artificial Intelligence,irrelevant,"General article about artificial intelligence, not about a specific company"
6793895,"Mississippi Walmart shooting suspect down after gunfire erupts inside store, cops say",irrelevant,"Individual incident at Walmart, not a material event for the company"
8330309,Wells Fargo's corporate responsibility chair resigns from private equity firm,irrelevant,"Article about Wells Fargo, not Walmart or any other relevant company"
8681052,Wells Fargo’s Darlene Goins Leads Partnership With Operation Hope Removing Barriers To Financial Inclusion,irrelevant,"Article about Wells Fargo, not Walmart or any other relevant company"
4033595,Analyst raises Netflix price target to 17% above trading levels due to global expansion,relevant,Analyst action on Netflix's stock price target
4081284,"Time Warner Cable sued by New York on behalf of League of Legends, Netflix customers",relevant,Netflix is a main subject in the lawsuit against Time Warner Cable
4266268,This New Netflix Series Is For All The Amateur Internet Sleuths Out There,irrelevant,"Article about a Netflix series, not a business news piece"
6417418,Mom Forces Son To Wear Tutu At Walmart For Making Homophobic Remarks,irrelevant,"Individual incident at Walmart, not a material event for the company"
4492790,A Netflix Movie or Head Trip? Working Through Paris Is Us,irrelevant,"Article about a Netflix movie, not a business news piece"
511564,"Megan Thee Stallion Launches Self-Designed Swimwear Brand, Hot Girl Summer, With 18 Size-Inclusive Pieces Available for Purchase Exclusively At Walmart on May 19",relevant,"Megan Thee Stallion's swimwear brand is being sold exclusively at Walmart, a significant partnership"
6456385,Uber appears ready to sell its auto lease business,irrelevant,"Article about Uber, not Walmart or any other relevant company"
4780392,"Andrew Schulz on Interviewing Trump, Embracing Netflix and Finding Comedy in His Fertility Struggles",irrelevant,"Article about Andrew Schulz and his experiences with Netflix, not a business news piece"
3848086,'Anne Of Green Gables' Reboot Is Bringing The Most Bosom Friendship To Netflix,irrelevant,"Article about a Netflix show, not about the company itself"
6342305,"Uber board backs CEO Kalanick, still looking for chief operating officer",relevant,Uber board backs CEO and is looking for a chief operating officer — corporate action
3099725,Facebook Opens 2nd Office Combating Hate Speech in Germany,relevant,Facebook opens a new office to combat hate speech — company expansion
4619420,Analyst lays out six reasons why the new Disney streaming service will eat Netflix's lunch,irrelevant,Article about Disney's streaming service and its potential impact on Netflix — not primarily about Netflix
8324268,Wells Fargo's focus on 'products' is called out: 'You don't sell Veg-o-Matics',relevant,Wells Fargo's business strategy is being questioned — company's focus on products
3331099,"Fans of 'Friends' are crowding the real-life location of Central Perk, which is annoying an restaurant owner",irrelevant,"Article about fans of a TV show, not about the company that produced it"
6635601,Uber banned from the Hamptons just as summer starts,relevant,Uber banned from the Hamptons — regulatory action against the company
6405606,Uber board considers 3 investment offers to buy company’s shares,relevant,Uber board considers investment offers to buy company shares — corporate action
6183142,UberBlack can pick up passengers at Orlando International Airport,relevant,UberBlack can pick up passengers at Orlando International Airport — company service expansion
3331354,Factbox: Which HBO subscribers will get HBO Max at no extra charge?,irrelevant,Article about HBO subscribers and HBO Max — not primarily about the company
382426,Mom Arrested After Walmart Employees Discover What She Was Doing To Her 7-Year-Old In The Bathroom,irrelevant,Individual incident at a Walmart store — not material to the company
4789289,'American Murder: Gabby Petito': How to watch the Netflix docuseries,irrelevant,Article about how to watch a Netflix docuseries — consumer-focused content
4138797,An Inside-Look at Netflix’s Head-Scratching Film Strategy,relevant,Inside look at Netflix's film strategy — company's business approach
3966968,Tony Danza to Return to TV With Netflix Dramedy 'The Good Cop',irrelevant,Article about a Netflix show — not about the company itself
4483770,This New Oscar-Nominated Netflix Documentary Has A Message That Could Change Lives,irrelevant,Article about a Netflix documentary — not about the company
7351558,"Here’s why Walmart may want to buy TV maker Vizio, and who the deal might hurt",relevant,Potential acquisition by Walmart — corporate action
3916404,Tired of sitting through show intros? Netflix has the solution,relevant,Netflix introduces a new feature — company innovation
3283140,"Fairfax Supervisor Hudgins to retire at the end of 2019, adding to board makeover",irrelevant,Article about a local politician's retirement — not related to any company
7593355,Speaker Ryan Condemns Politicization Of Intel Reports On Russian Hacking,irrelevant,Article about politics and intelligence reports — not related to any company
4036148,Analyst Rob Sanderson: Netflix Stock Poised to Surge to $195,relevant,Analyst prediction about Netflix stock — analyst action on the company
4508211,Amy Schumer Throws Up At The Thought Of Not Telling ‘Dirty Jokes’ While Promoting Netflix Comedy Special,irrelevant,"Article about Amy Schumer's comedy special, not about Netflix's business"
