id,title,pos_score,neutral_score,neg_score
11431748,19 Mother’s Day Gifts for the Stylish Mom — Starting at $9,0.200845,0.767041,0.032114
11431782,"Apple Begins Breaking Up Its AI Team With Robotics, Siri Changes",0.047296,0.462103,0.490602
11431810,U.S. FDA Approves China-Produced Cancer Drug,0.257299,0.712267,0.030434
11431788,Reacting to the Cavs handing the Heat their worst playoff loss in franchise history in Game 3: Wine and Gold Talk podcast,0.036347,0.920559,0.043095
11431791,"Apple Slashes AirPods 4 Price To Record Low, Now Under $100 And Cheaper Than Black Friday",0.054725,0.133402,0.811872
11431756,"Maple, oak and birch trees are blooming. Yes, blooming.",0.592667,0.379489,0.027844
11431712,Wow the Renters in Your Life With These Smart Gadget Gifts,0.913063,0.056395,0.030541
11431772,"6 foods you should never order on a plane — including eggs, fried meals and more",0.06239,0.714257,0.223354
11431797,Cremated Remains of 'Space Prophet' Willy Ley Found in N.Y.C. Apartment Building Basement More Than 50 Years After His Death,0.038097,0.89658,0.065323
11431827,Fayetteville’s Heinzelman makes sudden transition from bowling newcomer to state champion,0.448985,0.499955,0.05106
11431809,Never Lose Your Car Keys Again. Ugreen Launches Own Version Of Apple’s AirTag,0.078789,0.790337,0.130874
11431619,Knicks vs Pistons score: Game 4 recap from New York's comeback,0.038594,0.944897,0.016509
11431837,Google Updates Android To Stop Dangerous New Phone Hack,0.123776,0.566769,0.309456
11431761,Taking a Flight or Road-Trip This Summer? You Need to Consult This Travel Checklist,0.044038,0.935484,0.020478
11431807,"Pistons shooting, hometown crowd could lift team past Knicks: Game 4 prediction",0.304401,0.676802,0.018797
11431752,NFL draft grades: Arizona Cardinals get solid mark for 6th-round pick,0.32001,0.659934,0.020056
11431731,Arizona Cardinals could have trade candidates on D-line,0.039944,0.945696,0.01436
11431747,NFL draft grades: Arizona Cardinals praised for S Kitan Crawford,0.624663,0.346587,0.02875
11431758,2026 NFL mock draft: Arizona Cardinals land safety in top 10,0.13109,0.844873,0.024038
11431815,Mom Wants to Cancel Family's Summer Vacation Because of Husband's Loud Snoring,0.011895,0.103309,0.884795
11431814,Man Goes Viral for Hemming His 'Very Short' Fiancée's Pants. Wait Till You See Him in Action,0.049295,0.313537,0.637168
11431816,Woman Wonders Why Husband Wants Her to Share Her Location with Him: ‘Do You Think This Is a Red Flag?’,0.043014,0.828291,0.128695
11431828,A Quick Bible Study Vol. 265: What the Old Testament Says About Eyes and Sight,0.020399,0.962972,0.016629
11431749,Bessent Doesn’t Know If Trump Talked to Xi,0.007657,0.96257,0.029772
11431764,You're Probably Wasting Google Drive Space -- Here's How to Fix It Fast,0.154816,0.213125,0.63206
11431780,I exposed my husband’s ‘online affair’ — he was flirting with a scammer claiming to be an ex-porn star,0.005854,0.039137,0.955009
11431750,An Unpopular President Is a Weak President,0.01697,0.042604,0.940427
11431793,Star Wars is so back,0.338352,0.593055,0.068593
11431831,Jordan Walsh is always ready to play for the Celtics,0.710247,0.260192,0.02956
11431824,Star Celtics forward Jayson Tatum has built a strong bond with Boston,0.72496,0.251576,0.023463
11431763,Unitree Teaching Humanoid Robots to Fight,0.100936,0.535938,0.363126
11431779,24 People Who Woke Up One Morning Over The Past Week And Pretty Much Instantly Destroyed Their Entire Lives,0.034401,0.185527,0.780072
11431820,"A tariff survival guide to buying refurbished smartphones, TVs, and headphones",0.513466,0.437202,0.049332
11431790,New acquisition Xande Silva will be available for City SC's game Sunday against LAFC,0.042947,0.928983,0.02807
11431741,A Georgian Restaurant’s Mother of All Dumplings,0.12595,0.851812,0.022238
11431838,"Where to watch Inter Miami vs. FC Dallas: Messi live stream, TV channel, start time for MLS match",0.019284,0.972432,0.008284
11431823,Learn to love PDFs with a lifetime subscription this award-winning app,0.936827,0.046377,0.016796
11431786,"Atlanta United coach Ronny Deila: Way out is safety, trust and fun",0.863432,0.113849,0.022719
11431832,Bride Is ‘Hurt’ After Family Member Can’t Attend Her Destination Wedding in 2027 Due to Dog: ’I’m Giving 2 Years Notice!’,0.031831,0.664577,0.303592
11431531,FBI warns of time-traveling hackers,0.007674,0.098565,0.893761
11431719,"60 weird, amazeballs things you'll get a sh*t ton of use out of",0.092409,0.360755,0.546837
11431664,UK growth forecast to slow sharply as Trump tariffs push confidence to record low,0.021454,0.182453,0.796093
11431667,Where to watch ‘Bravo’s Love Hotel’ series premiere for free without cable tonight,0.031045,0.955162,0.013794
11431659,Rybak: There’s something rotten in Minneapolis politics,0.024005,0.903676,0.072318
11431665,Where to watch Lifetime’s ‘Murder at the Derby’ premiere for free tonight,0.022298,0.96907,0.008632
11431688,Jiggly Caliente ‘RuPaul’s Drag Race’ Alumna Dies At 44,0.030883,0.948122,0.020995
11431689,"French Roots, California Soul: Caché Bistro Debuts In San Francisco’s Inner Sunset",0.061285,0.928915,0.0098
11431690,5 Mindset Changes For Corporate Leaders Becoming Consultants,0.208062,0.77176,0.020178
11431674,Elizabeth Hurley Cuddles with Billy Ray Cyrus and Shares a Glimpse of Their 'Tennessee Weekend' in New Photos,0.123104,0.863004,0.013892
11431676,"Cyndi Lauper, Chubby Checker, OutKast and More Inducted into the Rock & Roll Hall of Fame's Class of 2025",0.679621,0.304303,0.016075
11431684,Woman Says Her Daughter-in-Law Freaked Out Because She Let Her Dog Lick Plates After a Family Dinner,0.018617,0.607698,0.373685
11431685,Woman Accidentally Reads Her Husband’s Group Chat and Discovers He Doesn’t Love Her: 'The Biggest Betrayal',0.003793,0.027157,0.96905
11431624,Japan's population is shrinking. Here's what it means – and what some are doing about it.,0.06672,0.811193,0.122087
11431704,"Meta To Launch ‘Critical’ New Ray-Ban Glasses This Year, Report Claims",0.088216,0.858177,0.053607
11431646,"Recalls for Martinelli apple juice, Mauna Loa macadamia nut products",0.14017,0.736175,0.123655
11431622,Why Japan's birth rate is falling and what the country's doing to try and reverse the population decline,0.12477,0.695324,0.179906
11431698,'Bachelor' Alum Alexis Waters Marries Tyler Fernandez in Vegas Wedding Complete with Showgirls and an Elvis Impersonator (Exclusive),0.086769,0.898201,0.01503
11431697,"Rupert Grint and Georgia Groome Welcome 'Secret' Baby No. 2, a Girl",0.302983,0.674496,0.022521
11431696,Woman's Friend Furious That She Agreed to Babysit Another Friend's Kids but Not Hers: 'It Was Different Circumstances',0.004118,0.046157,0.949724
11431677,Elizabeth Hurley and Billy Ray Cyrus Cozy Up in New Photos,0.021532,0.966952,0.011517
11431716,"Inter Miami vs. FC Dallas prediction: Where to watch Lionel Messi, live stream, MLS odds, pick",0.024748,0.967748,0.007504
11431718,Blake Lively Reacts to Husband Ryan Reynolds’ Historic Sports Milestone: ‘Impossible Dreams Really Can Come True’,0.762027,0.216935,0.021038
11431721,‘Everyone’s going to pay for this’: could a Melbourne rent stoush push fruit and vegetable prices higher?,0.115628,0.685575,0.198797
11431744,Pump Up The Posh: Four Ways To Do Bangkok In Style,0.186164,0.773507,0.040329
11431706,Apple's AI Team Undergoes Major Restructuring Amidst Performance Concerns,0.03835,0.209589,0.752061
11431732,"Google teases a key upgrade for Android Find My Device coming &quot;very soon&quot;, and touts 4x speed improvements",0.847168,0.132621,0.02021
11431739,Tyler Hilton Says Bethany Joy Lenz's Bombshell Memoir Helped Them 'Connect' in a Whole New Way After 'One Tree Hill' Days (Exclusive),0.313493,0.535759,0.150748
11431745,Avalanche's Samuel Girard: Adds insurance tally,0.14867,0.824148,0.027182
11431755,"Pete Davidson Reveals Unexpected Truth About His Self-Confidence, Says He’s Been ‘Fooling Everyone’ (Exclusive)",0.090019,0.290514,0.619467
11431754,Ron Howard Says He and Daughter Bryce Have ‘Similar’ Approaches to Directing – but She Does This 1 Thing Better (Exclusive),0.559394,0.407746,0.03286
11431729,Spartans DL Khris Bogle receives minicamp invite from New York Giants,0.063367,0.926748,0.009886
11431711,"The Best Deals Today: 11th Gen iPad, Visions of Mana, Pirate Yakuza in Hawaii, and More",0.300856,0.671595,0.027549
11431760,"Amazon Says ""Stop"": Itâs Clearing Out Stock of The New iPad 11 at a New Record Low",0.032868,0.23295,0.734181
11431766,Liverpool scenarios: How Reds can win the Premier League title vs. Tottenham on Sunday,0.043625,0.943148,0.013227
11431740,The US states with the most cheaters revealed — and New York snags a notable spot,0.098879,0.374088,0.527033
11431783,Why UW kicker Grady Gross is confident his 2024 struggles are behind him,0.421929,0.447609,0.130462
11431771,Isaiah Stewart of Detroit Pistons declared out for Game 4 vs Knicks,0.01302,0.948764,0.038216
11431742,These 4 fruits can help lower your colon cancer risk: gastroenterologist,0.709954,0.276236,0.01381
11431777,Flight with ‘Fumes in the Cabin’ Makes Emergency Landing in Boston After Striking a Bird,0.017766,0.792729,0.189506
11431776,Readers reply: Are there more pips in lemons than there used to be?,0.020481,0.946885,0.032633
11431926,What If Losing in Court Means Trump is Actually Losing at Everything?,0.017062,0.605996,0.376941
11431971,Is Google’s smart tag network any good yet?,0.066635,0.812249,0.121116
11431941,Man stands on NYC street corner in his skivvies to raise cash for engagement ring,0.47247,0.4882,0.039329
11431940,Jon Hamm Shares Don Draper Commonality That Earned Him ‘Mad Men’ Role,0.356444,0.549971,0.093586
11431976,NFL draft: Arizona Cardinals have 3 remaining picks on Day 3,0.017326,0.974931,0.007743
11431946,Michelle Pfeiffer Worries Los Angeles Will No Longer Be an Industry Town: ‘You Need to Bring Back Tax Incentives’,0.299514,0.536137,0.164349
11431938,Olivia Munn turned heads while wearing solid-looking black dress and boots,0.686291,0.254496,0.059213
11431970,3 Day 3 mock draft scenarios for Arizona Cardinals in NFL draft,0.013473,0.978293,0.008233
11431942,Video shows grown man cozying up inside baby crib aboard NYC subway car: ‘I get him honestly’,0.335667,0.615568,0.048765
11431968,How to use Visual Intelligence on the iPhone,0.101659,0.855389,0.042951
11431929,Massive Measles outbreak shows now signs of slowing down as cases explode across the US,0.059452,0.803266,0.137282
11431928,This 18th-century food storage hack could keep produce fresh for months,0.783869,0.180507,0.035624
11431960,Google Pixel 9a review: This is the budget smartphone to beat in 2025,0.305317,0.649802,0.044881
11431949,Paul Rudd Reflects on Fame in the '90s Post-'Clueless': 'Everything Just Went by a Little Slower' (Exclusive),0.423642,0.519059,0.057299
11431947,PEOPLE Picks Our Favorite Bookstores for Indie Bookstore Day,0.253684,0.726498,0.019818
11431921,Rails and road meet along one of America’s most spectacular highways,0.481413,0.500768,0.017819
11431943,NFL draft: Arizona Cardinals take Ohio State LB Cody Simon in Round 4,0.014916,0.977865,0.007219
11431925,"Browns end Shedeur Sanders' draft fall, set up battle with Dillon Gabriel",0.046081,0.860795,0.093123
11431950,Kill Your Business,0.017206,0.071636,0.911157
11431948,"4 Stocks Below Book Value, Paying Dividends, Earnings Records",0.031581,0.295312,0.673107
11431939,Dove Cameron Says 'Descendants' Movies 'Made Me Who I Am' as She Reflects on Upcoming 10th Anniversary (Exclusive),0.527964,0.456082,0.015955
11431923,Say Goodbye to Hollywood,0.053114,0.848024,0.098862
11431920,Lots More on How TikTok Options Traders Got Quiet,0.076679,0.881995,0.041325
11431930,Giants' Lawrence Taylor tells Abdul Carter to 'get another number',0.099415,0.872101,0.028483
11431936,Demi Lovato Brings 'Cool for the Summer' Vibes as Surprise Guest at Hotel Opening in Puerto Vallarta,0.755305,0.22515,0.019545
11431927,NFL draft results: Arizona Cardinals trade back in Round 5,0.013327,0.979621,0.007053
11431919,Pudding for breakfast? Latest internet fad is a dream for those with a sweet tooth,0.778633,0.173065,0.048303
11431913,NFL draft grades: Arizona Cardinals make solid pick of Jordan Burch,0.404893,0.568969,0.026137
11431910,'Law & Order: SVU' Alum Stephanie March Weighs in on a Potential Return to the Series: 'Never Say Never' (Exclusive),0.257545,0.722708,0.019747
11431891,"Kevin Hart says there's one thing still worth splurging on in this uncertain economy, regardless of income level",0.453807,0.444261,0.101932
11431905,NFL draft grades: Arizona Cardinals' pick of LB Cody Simon,0.037685,0.951599,0.010716
11431922,Understanding Whiskey: How Sweet And Sour Mashes Shape Bourbon,0.047504,0.924716,0.027779
11431903,NFL draft: Arizona Cardinals pick Ohio State CB Denzel Burke in Rd. 5,0.016053,0.977147,0.0068
11431883,"Why the Browns stopped Shedeur Sanders’ slide, and what he needs to fix in the NFL",0.15447,0.592862,0.252668
11431901,Perplexity AI's Browser Will Track All Online Activity to Sell 'Hyper Personalized' Ads,0.105263,0.76268,0.132057
11431881,"Apple Must Be Extremely Furious, Amazon Crushes the Price of the MacBook Air 2025 to a Record Low",0.022416,0.043892,0.933692
11431851,Ron Howard Shot ‘The Studio’ Cameo with Daughter Bryce Dallas Howard Watching ‘Like a Momager’,0.057713,0.920184,0.022103
11431864,Gophers linebacker Cody Lindenberg drafted late by Las Vegas Raiders,0.012754,0.97726,0.009986
11431877,Gigi Hadid Celebrates Her 30th Birthday with Boyfriend Bradley Cooper at Star-Studded Party,0.326869,0.661043,0.012088
11431857,"NYCRUNS Brooklyn Half Marathon 2025 route map, road closures, start times for Sunday's race",0.024736,0.968598,0.006665
11431875,Tom Holland Supports Fiancée Zendaya While She Shoots 'Euphoria' in First Public Appearance Since Getting Engaged,0.518901,0.443571,0.037528
11431880,Luke Newman: Bears draftMichigan State football OL in Round 6,0.012184,0.9831,0.004717
11431878,Where to watch Lifetime’s ‘Fame: A Temptations Story’ premiere for free tonight,0.030654,0.959375,0.009971
11431871,Woman Wants to Stop Visiting Her Siblings and Their Kids Because 'Their Homes Are Loud and Chaotic',0.110483,0.531513,0.358004
11431843,Orlando City clobbers Atlanta United,0.052425,0.724359,0.223216
11431872,"Woman Discovers Her Soon-to-Be Husband Is in ‘Financial Crisis’ — Now, She Wants to Tell His Parents Behind His Back",0.054572,0.186477,0.758951
11431868,Jaden Ivey injury update: Detroit Pistons guard making slow progress,0.021948,0.896427,0.081624
11431821,"Columbus Crew vs San Jose Earthquakes: Live MLS updates, score",0.018351,0.97496,0.006689
11431770,Kentucky Derby post positions: Early favorite Journalism draws No. 8,0.352312,0.613135,0.034553
11431848,Carol Burnett's Famous Friends Including Jimmy Kimmel and Vicki Lawrence Celebrate the Comedian on Her 92nd Birthday,0.563008,0.416291,0.020701
11431854,Blake Lively and Ryan Reynolds Show Some Adorable PDA While Celebrating a Major Milestone for His Welsh Soccer Team,0.85269,0.12097,0.026341
11431846,Travis and Jason Kelce Have a Guys Night Out with Justin Timberlake in Las Vegas,0.031616,0.962673,0.005711
11431849,NFL draft: 7th-round pick Kitan Crawford hopes to impact special teams,0.734346,0.247798,0.017856
11431866,Marcus Mbow draft: Giants pick Purdue guard in NFL draft fifth round,0.016063,0.977929,0.006009
11431890,Cavs vs. Heat Game 3 postgame podcast: Watch Wine and Gold Talk live today,0.016431,0.978955,0.004615
11431865,NFL draft results: Arizona Cardinals add OL Hayden Conner in Round 6,0.030195,0.960995,0.00881
11431862,"Seven teams that changed the most through NFL Draft: Browns load up on QBs, 49ers rebuild depleted defense",0.202162,0.714535,0.083303
11431861,NFL draft results: Arizona Cardinals get S Kitan Crawford in Round 7,0.031695,0.960308,0.007997
11431768,"More than 170,000 bottles of Martinelli's Apple Juice recalled",0.036042,0.706746,0.257212
11431844,Advocates say people should seek policy changes on plastics,0.481098,0.502768,0.016134
11431859,How To Use Apple’s AirPods Pro 2 To Protect Your Hearing At Concerts,0.409987,0.472492,0.117521
11431860,NFL draft: CB Denzel Burke can be hometown hero for Arizona Cardinals,0.286901,0.693967,0.019132
11431856,Local notes: Northwest Arkansas’ CACHE seeks Creative Exchange Fund proposals,0.109028,0.881982,0.00899
11431852,Michigan State undrafted free agents: Tracking signings for Spartans,0.033669,0.952884,0.013447
11431966,"Amid AR Glasses and AI Action Figures, There's Never Been a Better Time for Black Mirror",0.346556,0.564181,0.089262
11431858,OL Hayden Conner ends streak of defensive players drafted by Cardinals,0.174753,0.725893,0.099354
11432056,Tracking QBs taken before Shedeur Sanders in 2025 NFL Draft,0.016998,0.974676,0.008326
11432038,Woman Is Accused of Being a ‘Jerk’ for Not Complimenting Friend’s 100-Lb. Weight Loss: ‘I Was Taken Aback’,0.004408,0.015555,0.980037
11431955,Canadians Really Don't Like Donald Trump,0.028587,0.346474,0.624939
11432024,Grasso’s Garage: 2025 Nissan Kicks delivers for commuters,0.355716,0.628879,0.015405
11431956,Hegseth Staffs Back Up After Exodus of Advisers,0.050058,0.539559,0.410383
11432039,Woman Gets Transformative Neck Lift for Her 40th Birthday — and She's Unrecognizable (Exclusive),0.30022,0.596119,0.103661
11432007,Hairy situation: career ‘thief’ steals $30K in wigs from Brooklyn shop that helps cancer patients,0.032507,0.081476,0.886017
11432006,DOT Secretary Sean Duffy slams Gov. Hochul’s NYC congestion con as Dem war on poor: ‘It’s liberal insanity’,0.022619,0.186114,0.791267
11432031,Your iPhone comes with a built-in white noise machine. Here are 3 more cool things you may not know it can do.,0.326106,0.284447,0.389447
11431964,We Saw Android XR In Action: Here's What We Think,0.029251,0.954582,0.016167
11431994,Get superior tracking for only $30 with this smart alternative to the AirTag,0.652893,0.234227,0.112881
11432036,Al Horford embraced the pressure of playing for the Celtics since day one,0.268813,0.681695,0.049492
11432042,"Pope Francis: funeral, conclave and beyond",0.016665,0.979135,0.004201
11432013,3 Signs You're Not Eating Enough Fiber,0.028279,0.752285,0.219437
11431954,"Jackson couple smoke all the dishes they serve from food truck, reception space",0.032289,0.925569,0.042142
11432027,Plane Ceiling Collapses Mid-Flight as Passengers Hold It Up with Their Hands Before Fixing It on Their Own,0.053711,0.477652,0.468637
11431959,The new M4 MacBook Air is down to its lowest-ever price on Amazon,0.169697,0.726363,0.103941
2636590,Major Averages Finish Choppy Trading Day Mixed,0.057891,0.806669,0.13544
11432026,Celtics history: Sharman deal; Conley draft; Morrison born; '64 title,0.040303,0.937114,0.022583
11432005,Facebook is testing a downvote button — yet again,0.048873,0.75114,0.199987
11431957,The New Soros,0.024189,0.787506,0.188305
11431969,35 Things To Buy Now So You’ll Be Ready For Summer,0.462419,0.512122,0.025459
11432014,Dennis Schröder proving why he's a priority for Detroit Pistons,0.719686,0.24955,0.030764
11431975,"NFL draft: Arizona Cardinals Day 3 needs, potential targets",0.071107,0.893869,0.035024
11431967,28 TikTok Products People Had Zero Regrets Buying,0.073524,0.363717,0.562759
11432001,Chinese Dramas Helped Me Through Heartbreak — How Melodrama Taught Me to Feel (Exclusive),0.559246,0.407986,0.032768
11432002,Ukraine Seeing Major Outages in Banking and Online Services,0.054829,0.753786,0.191385
11432010,"This Independent Bookstore Day, Kids Are Reminding Us of the Joys of Reading (Exclusive)",0.658637,0.326941,0.014422
11431958,Get an ultraslim AirTag alternative for just $33,0.126432,0.819889,0.053679
11431962,Who could replace Trent Alexander-Arnold in Liverpool’s leadership group?,0.021848,0.955392,0.022759
11431951,"Nottingham Forest fandom in the US: Robin Hood, ‘rebel’ team, a historic season",0.655524,0.316552,0.027924
11431998,Celtics jersey history No. 17,0.014955,0.96591,0.019135
11431945,"Arizona Cardinals turned down trade offers in Rounds 2, 3 of NFL draft",0.010741,0.926311,0.062948
11431984,NFL draft results: Arizona Cardinals take 2 defensive players on Day 2,0.033144,0.955475,0.011381
11431961,NYC precinct council prez Robert Josman resigns after fury over removing Israeli hostage posters,0.002893,0.064451,0.932656
11431944,A Politics of Fear Defines Trump’s First Hundred Days in Office,0.059376,0.608926,0.331697
11432000,Apple’s iPhone 17 Air Refuses To Take Any Risks,0.093895,0.67742,0.228685
11431983,NFL draft: Arizona Cardinals create competition with draft picks,0.20609,0.765561,0.028349
11431999,AC/DC’s Biggest Single 'Thunderstruck' Reaches A New Chart Peak,0.491873,0.457601,0.050526
11432044,Lawrence Taylor will not unretire his No. 56 jersey for Giants first-round pick Abdul Carter,0.042543,0.883906,0.073551
11431906,These Twin Cities suburbs are seeing a surge in senior citizens,0.815097,0.173479,0.011423
11431886,24 Amazon Products To Keep Kids Busy On Long Travel Days,0.172629,0.765007,0.062365
11431893,Apple juice recalled due to possible mold contamination,0.011794,0.303557,0.684649
11431884,LAFC’s Frankie Amaya ‘happy to be back in MLS and closer to home’,0.556933,0.431743,0.011324
11431863,London Marathon 2025: How to Watch Live From Anywhere,0.038153,0.949912,0.011935
11431876,Trump's Poll Numbers Are Dismal at 100 Days,0.019995,0.608152,0.371853
11431873,Husband Whose Wife of 22 Years Kissed Another Man Wonders What to Do: ‘Feeling Like I’m a Spare Part in My Own Marriage’,0.250364,0.676945,0.072691
11431870,Lately's new gamified app helps people arrive on time,0.584111,0.394866,0.021023
11431869,‘Ted Lasso’ star Brett Goldstein debuts new stand-up special—How to watch,0.119431,0.86257,0.017999
11431867,Galaxy confident Gabriel Pec’s production will pick up,0.619994,0.354214,0.025792
11432059,Watch FA Cup Soccer: Livestream Crystal Palace vs. Aston Villa From Anywhere,0.013393,0.978916,0.007691
11431917,"How to connect and use an Apple Pencil on iPad: tips, tricks, best apps, and more",0.339193,0.553807,0.107001
11432052,"Bodies Can Be Weird, So Here Are 44 Products To Help With Those Unavoidable Issues In 2025",0.366508,0.440018,0.193473
11432043,Kids already seek sex details. School’s survey at least stirs talk.,0.149098,0.796701,0.054201
11432037,Donald Trump's approval rating with men turns sour,0.019271,0.352708,0.628021
11432051,35 Products To Avoid Tiny Problems That Ruin Your Day,0.404518,0.422471,0.173012
11432041,Did Apple Just Save the iPhone From Extreme Tariff Price Hikes?,0.237172,0.151973,0.610854
11432054,Save up to $2k on mattresses and bedding during Wayfair’s Way Day 2025 sale,0.360961,0.593547,0.045492
11432045,30 Wayfair Way Day sale picks under $200 that your wallet will thank you for,0.841489,0.124956,0.033555
11432030,Isabel Allende Understands How Fear Changes a Society,0.194135,0.699544,0.106321
11431993,Is a ‘friend-apist’ what we really want from therapy?,0.603234,0.321082,0.075684
11431997,SlimJaro Reviews: Scrutinize Report Ozemburn Max with Pink Salt Trick For Ozempic Weight Loss Recipe,0.052021,0.901915,0.046064
11432012,Here's How You Can Use Your Favorite Emoji to React to iPhone Messages,0.166754,0.766022,0.067225
11431988,My new favorite headphones for swimming come bundled in a unique charging accessory,0.601347,0.341379,0.057274
11432011,33 K-Beauty Products That Will Have Your Skin Glowing,0.585331,0.363817,0.050852
11431963,"Apple, I'm (Sky) Blue About Your iPhone 17 Air Color",0.1121,0.844968,0.042932
11431980,I wish phone makers would stop calling budget phone features 'flagship',0.121879,0.284077,0.594043
11431979,"YouTube’s new TV app redesign looks promising, but I hope it fixes this annoying subscriptions problem",0.311921,0.119042,0.569037
11431977,"It started in a wooden shed, now 40 years on Arm powers your entire digital life",0.479548,0.483456,0.036996
11431974,"INVESTOR ALERT: Faruqi Faruqi, LLP Investigates Claims on Behalf of Investors of Skyworks - Skyworks Solutions (NASDAQ:SWKS)",0.02573,0.952631,0.021639
11431965,Did a Cornell Professor Invent BBQ Chicken? Here's How to Make the Iconic Recipe,0.450854,0.446459,0.102688
11431932,Forget Apple Watch and Fitbit — try these AI smart shirts instead,0.051117,0.598648,0.350235
11431899,How a punishing two years shaped Pope Francis,0.050292,0.314353,0.635354
11431911,This new rule won't fix the Oscars — but it's a step in the right direction,0.875109,0.058943,0.065948
11431918,5 in-depth tech reviews of the week: trailblazing noise-cancelling headphones and the budget phone with iPhone 16 Pro looks,0.49404,0.460184,0.045776
11431879,"Governors, actors and a talking frog: Here’s who’s speaking at graduation",0.052509,0.936871,0.01062
11431914,‘Industry’ Producer Jane Tranter on How Late James Gandolfini Friendship Changed Her Career: ‘First Time I Had Someone Who Was on My Side’,0.43722,0.543605,0.019176
11431909,Jeanine Mason: Heroine Eva faces serious challenges in 'WondLa' S2,0.031054,0.957046,0.011899
11431885,Which NFL fan base drinks the most?,0.025875,0.958629,0.015496
11431889,Apple juice recalled across 28 states over fears toxic substance contaminated batch,0.015857,0.283803,0.70034
11432061,Apple to Shift U.S.-Sold iPhone Assembly to India,0.125913,0.855926,0.018161
11432060,Two Year Old U.S. Citizen Deported,0.014508,0.679204,0.306288
11426125,"Bose Mother's Day Sale gives up to 25% off on earbuds, headphones and speakers",0.304902,0.619242,0.075857
11425898,Technical Analysis For Trading SPY And Top Tech Stocks Today,0.034198,0.954534,0.011268
11417243,"A.M. ATL: Planes, trains, cars and bikes",0.042945,0.948463,0.008592
11431789,Artificial Intelligence transforming the vacation-planning process,0.850069,0.129622,0.02031
11431710,Friday's high school baseball and softball scores,0.156853,0.829843,0.013305
11432344,Anna Wong: Empty Shelves Are Coming Soon,0.022289,0.953493,0.024219
11431894,"Destin Conrad On Imposter Syndrome, Black Queer Representation in R&B And His Debut Album",0.103589,0.857108,0.039302
11431912,Federal agencies are reeling from Trump administration cuts to government,0.010521,0.105866,0.883613
11432009,How 23andMe's bankruptcy led to a run on the gene bank,0.009237,0.095945,0.894818
11432065,"Red Sox rained out on Friday in Cleveland, with split doubleheader scheduled for Saturday",0.012683,0.96647,0.020847
11432188,"Student loans are back, U.S. travel is whack, and AI — please, step back",0.034993,0.071222,0.893785
11432176,"If another planet is out there, this telescope could help find it",0.36572,0.599706,0.034574
11432177,The best new albums out April 25,0.108929,0.879123,0.011948
11432199,Thinking of buying a secondhand phone? Some tips on what to look for,0.117057,0.818184,0.064759
11432246,‘House of Cards’ Showrunner Beau Willimon Says He is ‘Proud’ of New ‘Andor’ Season and Working on ‘Severance’,0.767886,0.219351,0.012763
11432228,"Apple TV’s Acclaimed Crime Drama Pulls Off a Shocking, Satisfying Ending",0.027844,0.129972,0.842184
11432234,Atlanta United's Brad Guzan says ‘camaraderie is strong’ despite on-field results,0.270057,0.685988,0.043955
11432232,Atlanta psychologist’s take on ‘Severance’,0.021068,0.973262,0.00567
11432252,Drop the Skillet and Make Your Next Grilled Cheese Like This,0.150905,0.643692,0.205403
11432249,Raiders draft: Ashton Jeanty 'good start' but 'not even close' to done,0.177642,0.761257,0.061101
11434381,How Not to Fight a Trade War,0.127584,0.342056,0.53036
11434423,Prince William ‘Surprised’ by King Charles’ Apple Music Playlist,0.083544,0.876019,0.040437
11434398,"‘Carême’ brings ‘yes, chef’ energy to 19th-century France",0.869784,0.117636,0.01258
11434408,Making iPhones has gotten complicated in tariff wars. Apple reportedly has a plan to stop some sourcing from China.,0.089215,0.636116,0.274669
11434431,"Trump White House Accused Of Privately Tipping Off Wall Street Execs On India Trade Talks, Report Sparks Transparency Concerns",0.006046,0.0852,0.908754
11434404,NFL Day 2 mock draft: Arizona Cardinals continue to add to defense,0.125422,0.84436,0.030218
11432242,"Daily Deals: Journey Together and Paldean Fates Bundle Prices Are Climbing, But Single Cards Are Crashing",0.084989,0.596352,0.318659
11432055,"RCP Podcast: Judge Arrested For Obstructing ICE Arrest, ""Vladimir, Stop!"" Is WH Correspondents' Dinner Over? Gaza Reckoning",0.004472,0.135346,0.860182
11432050,‘The ‘you are my forbidden fruit’ has me’: Teen’s Mormon boyfriend dumps her via email. Then she monologues it,0.017064,0.083938,0.898998
11432346,Jessica Simpson Says She Was 'Mad at Music' After Being Dropped by Her Record Label (Exclusive),0.033621,0.437988,0.528391
11432090,Officers arrest wanted man with 100 vehicle titles in his car: Middleburg Heights Police Blotter,0.011359,0.884608,0.104032
11432087,Arizona Cardinals expect Walter Nolen to learn from team’s veterans,0.538025,0.441844,0.020131
11432080,"The FBI’s arrest of a local judge, briefly explained",0.006166,0.972963,0.02087
11432092,Cindy Crawford Reveals the Unusual Way Her Family Discovered Her Brother Had Leukemia at Age 2,0.072463,0.874177,0.053361
11432159,"Cory Booker: “America Needs Moral Leadership, and Not Political Leadership”",0.400759,0.558986,0.040255
11432167,Boox's new Go 7 E Ink tablets support handwriting with a $46 stylus,0.243286,0.716228,0.040486
11432171,Apple's M4 MacBook Air drops to a new record-low price,0.099754,0.508883,0.391363
11432174,Carolina to 'Cowboy Carter' and back: A celebration of Black roots music finds a home,0.692384,0.291246,0.016371
11432201,HitPaw Launches 2025 Global Cat Tax Campaign with Top Prizes,0.729529,0.236685,0.033786
